Date,SPY,IEV,EWJ,EEM,TLT,IEF,IYR,RWX,GLD,DBC
2017-09-12,234.0498504638672,42.6040153503418,52.313377380371094,41.89337158203125,117.71467590332031,101.33159637451172,72.76847076416016,32.71589279174805,126.55999755859375,14.758805274963379
2017-09-13,234.16212463378906,42.34791564941406,52.20924758911133,41.67210388183594,117.25048828125,101.12476348876953,72.50074768066406,32.47527313232422,125.61000061035156,14.826818466186523
2017-09-14,234.0872802734375,42.48512268066406,52.218711853027344,41.78273391723633,117.73326873779297,101.14353942871094,72.94694519042969,32.541656494140625,126.16000366210938,14.836535453796387
2017-09-15,234.40237426757812,42.50341033935547,52.2944450378418,42.03165817260742,117.77967071533203,101.26579284667969,73.25037384033203,32.6470947265625,125.52999877929688,14.904547691345215
2017-09-18,234.9009552001953,42.58572769165039,52.30391311645508,42.17917251586914,117.10191345214844,100.87081146240234,72.85769653320312,32.55504608154297,124.36000061035156,14.885115623474121
2017-09-19,235.13609313964844,42.786949157714844,52.60684585571289,42.271366119384766,116.81407928466797,100.75800323486328,72.29547882080078,32.45462417602539,124.62000274658203,14.855966567993164
2017-09-20,235.2207489013672,42.65890121459961,52.62578582763672,42.077754974365234,116.89767456054688,100.560546875,72.11698150634766,32.37092208862305,123.62000274658203,14.982276916503906
2017-09-21,234.59051513671875,42.69548416137695,52.417510986328125,42.077754974365234,116.83268737792969,100.42890930175781,71.88495635986328,32.14496612548828,122.68000030517578,14.923979759216309
2017-09-22,234.63755798339844,42.786949157714844,52.47431182861328,41.838050842285156,117.16694641113281,100.60752868652344,71.45659637451172,32.2872314453125,123.23999786376953,14.982276916503906
2017-09-25,234.15780639648438,42.45767593383789,52.58791732788086,41.128150939941406,117.90038299560547,100.90843963623047,71.8403549194336,32.11149597167969,124.52999877929688,15.234895706176758
2017-09-26,234.29891967773438,42.329627990722656,52.58791732788086,41.017520904541016,117.68683624267578,100.82384490966797,71.86013793945312,32.04454040527344,123.13999938964844,15.098870277404785
2017-09-27,235.21136474609375,42.402793884277344,52.69205093383789,40.87000274658203,115.91355895996094,100.30660247802734,71.28410339355469,31.902267456054688,121.9800033569336,15.040572166442871
2017-09-28,235.49354553222656,42.54914093017578,52.729923248291016,40.842342376708984,115.57003021240234,100.28783416748047,71.81513977050781,31.893898010253906,122.20999908447266,15.040572166442871
2017-09-29,236.3213348388672,42.869266510009766,52.73938751220703,41.31254196166992,115.82998657226562,100.16556549072266,71.8961410522461,32.11985778808594,121.58000183105469,14.962843894958496
2017-10-02,237.34664916992188,42.786949157714844,52.73938751220703,41.32176208496094,115.61786651611328,100.0516357421875,71.75214385986328,32.04454040527344,120.7699966430664,14.836535453796387
2017-10-03,237.85459899902344,42.92414474487305,53.05178451538086,41.97633743286133,115.7295150756836,100.19287872314453,71.80613708496094,32.1951789855957,120.83000183105469,14.846250534057617
2017-10-04,238.13681030273438,42.850975036621094,53.06125259399414,41.96712112426758,115.73880767822266,100.16465759277344,72.26517486572266,32.027801513671875,121.16999816894531,14.865683555603027
